Org_Name,Repo_Name,Is_Empty,Last_Push,Last_Update,isFork,Repo_Size(mb),Record_Count,Collaborator_Count,Protected_Branch_Count,PR_Review_Count,Milestone_Count,Issue_Count,PR_Count,PR_Review_Comment_Count,Commit_Comment_Count,Issue_Comment_Count,Issue_Event_Count,Release_Count,Project_Count,Branch_Count,Tag_Count,Discussion_Count,Has_Wiki,Full_URL,Migration_Issue
cybageghes,angular_samplecode,false,2023-06-06T12:32:58Z,2023-06-06T11:54:43Z,false,0,14,5,null,0,0,0,4,0,0,0,5,0,0,5,0,1,true,https://github.dockeroncloud.com/CybageGHES/Angular_SampleCode,FALSE
cybageghes,java-project,false,2023-06-05T10:20:44Z,2023-06-05T10:20:44Z,false,0,5,5,null,0,0,0,0,0,0,0,0,0,0,1,0,0,true,https://github.dockeroncloud.com/CybageGHES/JAVA-Project,FALSE
cybageghes,maven_project,false,2023-06-06T11:46:54Z,2023-06-05T13:34:00Z,true,0,5,5,null,0,0,0,0,0,0,0,0,0,0,1,0,0,true,https://github.dockeroncloud.com/CybageGHES/Maven_Project,FALSE
cybageghes,react-unittesting-project,false,2023-06-06T09:27:20Z,2023-06-06T09:27:19Z,false,0,5,5,null,0,0,0,0,0,0,0,0,0,0,1,0,0,true,https://github.dockeroncloud.com/CybageGHES/React-unitTesting-project,FALSE
